Source,Target,Weight,Type
300080,412200,0.8260869,Undirected
300080,412205,0.9169961,Undirected
300080,412218,0.3438735,Undirected
300080,412223,0.8260869,Undirected
300080,412242,0.8379447,Undirected
300080,412243,0.8063241,Undirected
300080,412244,0.8300395,Undirected
300080,412246,0.8379447,Undirected
300080,412247,0.798419,Undirected
300080,412248,0.458498,Undirected
300080,412251,0.284585,Undirected
300080,412281,0.8379447,Undirected
300080,412320,0.4150198,Undirected
300080,412321,0.8339921,Undirected
300080,412322,0.2252964,Undirected
300080,412323,0.8221344,Undirected
300080,412324,0.8932806,Undirected
300080,412325,0.8023716,Undirected
300080,412326,0.8537549,Undirected
300080,412330,0.8577075,Undirected
300080,412378,0.8339921,Undirected
300080,412390,0.8339921,Undirected
300080,412391,0.8142292,Undirected
300080,412471,0.2371542,Undirected
300080,412490,0.8142292,Undirected
300080,412491,0.284585,Undirected
300080,412492,0.2490119,Undirected
300080,412493,0.4268775,Undirected
300080,412494,0.4229249,Undirected
300080,412495,0.2213439,Undirected
300080,412496,0.2687747,Undirected
300080,412507,0.8063241,Undirected
300080,412542,0.8142292,Undirected
300080,412545,0.8221344,Undirected
300080,412554,0.8774704,Undirected
300080,412556,0.3675889,Undirected
300080,412573,0.2252964,Undirected
300080,412582,0.8458498,Undirected
300080,412586,0.4071146,Undirected
300080,412597,0.1264822,Undirected
300080,412598,0.2173913,Undirected
300081,300082,0.8932806,Undirected
300081,300083,0.09486166,Undirected
300081,300084,0.9328063,Undirected
300081,300087,0.9802371,Undirected
300081,300088,0.1225296,Undirected
300081,300089,0.1541502,Undirected
300081,300093,0.9683794,Undirected
300081,300100,0.9328063,Undirected
300081,400013,0.9841897,Undirected
300081,400034,0.2332016,Undirected
300081,400040,0.1778656,Undirected
300081,400050,0.972332,Undirected
300081,400054,0.2134387,Undirected
300081,400064,0.9762846,Undirected
300081,400134,0.3003953,Undirected
300081,400194,0.2648221,Undirected
300081,400222,0.3359684,Undirected
300081,400253,0.4189723,Undirected
300081,400272,0.9762846,Undirected
300081,400284,0.1541502,Undirected
300081,400325,0.284585,Undirected
300081,400357,0.9367589,Undirected
300081,400408,0.1818182,Undirected
300081,400412,0.9130435,Undirected
300081,400413,0.9604743,Undirected
300081,400418,0.08695652,Undirected
300081,400432,0.2766798,Undirected
300081,400546,0.1976285,Undirected
300081,400576,0.1106719,Undirected
300081,402675,0.1936759,Undirected
300081,412194,0.9802371,Undirected
300081,412200,0.9683794,Undirected
300081,412205,0.8458498,Undirected
300081,412218,0.1976285,Undirected
300081,412223,0.9683794,Undirected
300081,412242,0.9407114,Undirected
300081,412243,0.8577075,Undirected
300081,412244,0.8695652,Undirected
300081,412246,0.9288538,Undirected
300081,412247,0.9762846,Undirected
300081,412248,0.3083004,Undirected
300081,412251,0.1027668,Undirected
300081,412281,0.9328063,Undirected
300081,412320,0.2252964,Undirected
300081,412321,0.8932806,Undirected
300081,412322,0.06324111,Undirected
300081,412323,0.9249012,Undirected
300081,412324,0.8537549,Undirected
300081,412325,0.9288538,Undirected
300081,412326,0.8695652,Undirected
300081,412330,0.9367589,Undirected
300081,412378,0.9683794,Undirected
300081,412390,0.9328063,Undirected
300081,412391,0.7628459,Undirected
300081,412471,0.07905138,Undirected
300081,412490,0.9802371,Undirected
300081,412491,0.1501976,Undirected
300081,412492,0.1027668,Undirected
300081,412493,0.3003953,Undirected
300081,412494,0.2490119,Undirected
300081,412495,0.08300395,Undirected
300081,412496,0.1185771,Undirected
300081,412507,0.9565217,Undirected
300081,412542,0.9604743,Undirected
300081,412545,0.9090909,Undirected
300081,412554,0.8616601,Undirected
300081,412556,0.1778656,Undirected
300081,412573,0.07114624,Undirected
300081,412582,0.9169961,Undirected
300081,412586,0.4980237,Undirected
300081,412597,0.09486166,Undirected
300081,412598,0.2450593,Undirected
300082,300083,0.1501976,Undirected
300082,300084,0.8577075,Undirected
300082,300087,0.9051383,Undirected
300082,300088,0.1699605,Undirected
300082,300089,0.2094862,Undirected
300082,300093,0.9011858,Undirected
300082,300100,0.8814229,Undirected
300082,400013,0.8932806,Undirected
300082,400034,0.2924901,Undirected
300082,400040,0.2411067,Undirected
300082,400050,0.8893281,Undirected
300082,400054,0.2687747,Undirected
300082,400064,0.9090909,Undirected
300082,400134,0.3438735,Undirected
300082,400194,0.3241107,Undirected
300082,400222,0.3438735,Undirected
300082,400253,0.3675889,Undirected
300082,400272,0.8853755,Undirected
300082,400284,0.2252964,Undirected
300082,400325,0.3201581,Undirected
300082,400357,0.8616601,Undirected
300082,400408,0.2134387,Undirected
300082,400412,0.8537549,Undirected
300082,400413,0.8853755,Undirected
300082,400418,0.1422925,Undirected
300082,400432,0.3399209,Undirected
300082,400546,0.256917,Undirected
300082,400576,0.1541502,Undirected
300082,402675,0.2411067,Undirected
300082,412194,0.9011858,Undirected
300082,412200,0.9090909,Undirected
300082,412205,0.8023716,Undirected
300082,412218,0.2213439,Undirected
300082,412223,0.8932806,Undirected
300082,412242,0.8774704,Undirected
300082,412243,0.7944664,Undirected
300082,412244,0.8260869,Undirected
300082,412246,0.8616601,Undirected
300082,412247,0.8774704,Undirected
300082,412248,0.3478261,Undirected
300082,412251,0.1660079,Undirected
300082,412281,0.8814229,Undirected
300082,412320,0.2806324,Undirected
300082,412321,0.8379447,Undirected
300082,412322,0.1106719,Undirected
300082,412323,0.8577075,Undirected
300082,412324,0.8102767,Undirected
300082,412325,0.8537549,Undirected
300082,412326,0.8260869,Undirected
300082,412330,0.8853755,Undirected
300082,412378,0.9011858,Undirected
300082,412390,0.8735178,Undirected
300082,412391,0.6996047,Undirected
300082,412471,0.1264822,Undirected
300082,412490,0.9051383,Undirected
300082,412491,0.1897233,Undirected
300082,412492,0.1462451,Undirected
300082,412493,0.3359684,Undirected
300082,412494,0.3201581,Undirected
300082,412495,0.1106719,Undirected
300082,412496,0.1620553,Undirected
300082,412507,0.9051383,Undirected
300082,412542,0.8853755,Undirected
300082,412545,0.8577075,Undirected
300082,412554,0.8221344,Undirected
300082,412556,0.2490119,Undirected
300082,412573,0.1067194,Undirected
300082,412582,0.8577075,Undirected
300082,412586,0.4782609,Undirected
300082,412597,0.1106719,Undirected
300082,412598,0.201581,Undirected
300083,300084,0.09881423,Undirected
300083,300087,0.09881423,Undirected
300083,300088,0.8537549,Undirected
300083,300089,0.8260869,Undirected
300083,300093,0.1106719,Undirected
300083,300100,0.1383399,Undirected
300083,400013,0.1027668,Undirected
300083,400034,0.7588933,Undirected
300083,400040,0.8735178,Undirected
300083,400050,0.09881423,Undirected
300083,400054,0.8063241,Undirected
300083,400064,0.1027668,Undirected
300083,400134,0.6719368,Undirected
300083,400194,0.7470356,Undirected
300083,400222,0.6126482,Undirected
300083,400253,0.02371541,Undirected
300083,400272,0.09486166,Undirected
300083,400284,0.8577075,Undirected
300083,400325,0.7786561,Undirected
300083,400357,0.09486166,Undirected
300083,400408,0.8577075,Undirected
300083,400412,0.1383399,Undirected
300083,400413,0.09881423,Undirected
300083,400418,0.8458498,Undirected
300083,400432,0.7667984,Undirected
300083,400546,0.8616601,Undirected
300083,400576,0.798419,Undirected
300083,402675,0.8300395,Undirected
300083,412194,0.1027668,Undirected
300083,412200,0.09881423,Undirected
300083,412205,0.2252964,Undirected
300083,412218,0.8339921,Undirected
300083,412223,0.1027668,Undirected
300083,412242,0.1304348,Undirected
300083,412243,0.1818182,Undirected
300083,412244,0.1976285,Undirected
300083,412246,0.1343874,Undirected
300083,412247,0.1067194,Undirected
300083,412248,0.7549407,Undirected
300083,412251,0.9051383,Undirected
300083,412281,0.1264822,Undirected
300083,412320,0.7944664,Undirected
300083,412321,0.1660079,Undirected
300083,412322,0.8932806,Undirected
300083,412323,0.1462451,Undirected
300083,412324,0.2173913,Undirected
300083,412325,0.1264822,Undirected
300083,412326,0.1699605,Undirected
300083,412330,0.1343874,Undirected
300083,412378,0.1106719,Undirected
300083,412390,0.1225296,Undirected
300083,412391,0.3003953,Undirected
300083,412471,0.9051383,Undirected
300083,412490,0.1027668,Undirected
300083,412491,0.8260869,Undirected
300083,412492,0.8300395,Undirected
300083,412493,0.7509881,Undirected
300083,412494,0.8181818,Undirected
300083,412495,0.8537549,Undirected
300083,412496,0.8498024,Undirected
300083,412507,0.09881423,Undirected
300083,412542,0.1067194,Undirected
300083,412545,0.1620553,Undirected
300083,412554,0.1857708,Undirected
300083,412556,0.8577075,Undirected
300083,412573,0.8379447,Undirected
300083,412582,0.1501976,Undirected
300083,412586,0.08300395,Undirected
300083,412597,0.1383399,Undirected
300083,412598,0.007905139,Undirected
300084,300087,0.9446641,Undirected
300084,300088,0.1185771,Undirected
300084,300089,0.1501976,Undirected
300084,300093,0.9288538,Undirected
300084,300100,0.8972332,Undirected
300084,400013,0.9407114,Undirected
300084,400034,0.2490119,Undirected
300084,400040,0.1897233,Undirected
300084,400050,0.9288538,Undirected
300084,400054,0.2213439,Undirected
300084,400064,0.9328063,Undirected
300084,400134,0.2964427,Undirected
300084,400194,0.2727273,Undirected
300084,400222,0.3320158,Undirected
300084,400253,0.3952569,Undirected
300084,400272,0.9288538,Undirected
300084,400284,0.1660079,Undirected
300084,400325,0.2806324,Undirected
300084,400357,0.8972332,Undirected
300084,400408,0.1778656,Undirected
300084,400412,0.8814229,Undirected
300084,400413,0.9169961,Undirected
300084,400418,0.1027668,Undirected
300084,400432,0.2885376,Undirected
300084,400546,0.201581,Undirected
300084,400576,0.1106719,Undirected
300084,402675,0.1976285,Undirected
300084,412194,0.9249012,Undirected
300084,412200,0.9288538,Undirected
300084,412205,0.8379447,Undirected
300084,412218,0.1936759,Undirected
300084,412223,0.9288538,Undirected
300084,412242,0.9130435,Undirected
300084,412243,0.8498024,Undirected
300084,412244,0.8498024,Undirected
300084,412246,0.8932806,Undirected
300084,412247,0.9209486,Undirected
300084,412248,0.3003953,Undirected
300084,412251,0.1146245,Undirected
300084,412281,0.9051383,Undirected
300084,412320,0.2450593,Undirected
300084,412321,0.8735178,Undirected
300084,412322,0.06719368,Undirected
300084,412323,0.8893281,Undirected
300084,412324,0.8379447,Undirected
300084,412325,0.8972332,Undirected
300084,412326,0.8300395,Undirected
300084,412330,0.9090909,Undirected
300084,412378,0.9407114,Undirected
300084,412390,0.9130435,Undirected
300084,412391,0.7470356,Undirected
300084,412471,0.07509881,Undirected
300084,412490,0.9288538,Undirected
300084,412491,0.1501976,Undirected
300084,412492,0.09881423,Undirected
300084,412493,0.2924901,Undirected
300084,412494,0.256917,Undirected
300084,412495,0.07905138,Undirected
300084,412496,0.1185771,Undirected
300084,412507,0.9288538,Undirected
300084,412542,0.9090909,Undirected
300084,412545,0.8735178,Undirected
300084,412554,0.8458498,Undirected
300084,412556,0.1976285,Undirected
300084,412573,0.06719368,Undirected
300084,412582,0.9011858,Undirected
300084,412586,0.4743083,Undirected
300084,412597,0.09881423,Undirected
300084,412598,0.2332016,Undirected
300087,300088,0.1225296,Undirected
300087,300089,0.1581028,Undirected
300087,300093,0.972332,Undirected
300087,300100,0.9525692,Undirected
300087,400013,0.9881423,Undirected
300087,400034,0.2450593,Undirected
300087,400040,0.1897233,Undirected
300087,400050,0.9683794,Undirected
300087,400054,0.2332016,Undirected
300087,400064,0.9802371,Undirected
300087,400134,0.2964427,Undirected
300087,400194,0.284585,Undirected
300087,400222,0.3320158,Undirected
300087,400253,0.4150198,Undirected
300087,400272,0.972332,Undirected
300087,400284,0.173913,Undirected
300087,400325,0.2885376,Undirected
300087,400357,0.9407114,Undirected
300087,400408,0.1778656,Undirected
300087,400412,0.9288538,Undirected
300087,400413,0.9644269,Undirected
300087,400418,0.1027668,Undirected
300087,400432,0.2964427,Undirected
300087,400546,0.2094862,Undirected
300087,400576,0.1067194,Undirected
300087,402675,0.1976285,Undirected
300087,412194,0.972332,Undirected
300087,412200,0.972332,Undirected
300087,412205,0.8656126,Undirected
300087,412218,0.1936759,Undirected
300087,412223,0.9802371,Undirected
300087,412242,0.9565217,Undirected
300087,412243,0.8656126,Undirected
300087,412244,0.8814229,Undirected
300087,412246,0.9407114,Undirected
300087,412247,0.9644269,Undirected
300087,412248,0.3043478,Undirected
300087,412251,0.1146245,Undirected
300087,412281,0.9446641,Undirected
300087,412320,0.2450593,Undirected
300087,412321,0.9011858,Undirected
300087,412322,0.06719368,Undirected
300087,412323,0.9288538,Undirected
300087,412324,0.8735178,Undirected
300087,412325,0.9486166,Undirected
300087,412326,0.8853755,Undirected
300087,412330,0.9565217,Undirected
300087,412378,0.9881423,Undirected
300087,412390,0.9446641,Undirected
300087,412391,0.7628459,Undirected
300087,412471,0.07509881,Undirected
300087,412490,0.9762846,Undirected
300087,412491,0.1541502,Undirected
300087,412492,0.1027668,Undirected
300087,412493,0.2964427,Undirected
300087,412494,0.2687747,Undirected
300087,412495,0.07509881,Undirected
300087,412496,0.1185771,Undirected
300087,412507,0.9683794,Undirected
300087,412542,0.9565217,Undirected
300087,412545,0.9288538,Undirected
300087,412554,0.8735178,Undirected
300087,412556,0.1976285,Undirected
300087,412573,0.06719368,Undirected
300087,412582,0.9288538,Undirected
300087,412586,0.4980237,Undirected
300087,412597,0.1027668,Undirected
300087,412598,0.2450593,Undirected
300088,300089,0.8814229,Undirected
300088,300093,0.1264822,Undirected
300088,300100,0.1225296,Undirected
300088,400013,0.1264822,Undirected
300088,400034,0.7509881,Undirected
300088,400040,0.8656126,Undirected
300088,400050,0.1225296,Undirected
300088,400054,0.8102767,Undirected
300088,400064,0.1264822,Undirected
300088,400134,0.6758893,Undirected
300088,400194,0.7351779,Undirected
300088,400222,0.5770751,Undirected
300088,400253,0.03952569,Undirected
300088,400272,0.1225296,Undirected
300088,400284,0.798419,Undirected
300088,400325,0.7865613,Undirected
300088,400357,0.1343874,Undirected
300088,400408,0.8023716,Undirected
300088,400412,0.1620553,Undirected
300088,400413,0.1264822,Undirected
300088,400418,0.8063241,Undirected
300088,400432,0.7588933,Undirected
300088,400546,0.8458498,Undirected
300088,400576,0.7667984,Undirected
300088,402675,0.8142292,Undirected
300088,412194,0.1225296,Undirected
300088,412200,0.1146245,Undirected
300088,412205,0.2411067,Undirected
300088,412218,0.7549407,Undirected
300088,412223,0.1225296,Undirected
300088,412242,0.1581028,Undirected
300088,412243,0.2055336,Undirected
300088,412244,0.1660079,Undirected
300088,412246,0.1581028,Undirected
300088,412247,0.1225296,Undirected
300088,412248,0.7549407,Undirected
300088,412251,0.8616601,Undirected
300088,412281,0.1501976,Undirected
300088,412320,0.7786561,Undirected
300088,412321,0.1778656,Undirected
300088,412322,0.8656126,Undirected
300088,412323,0.1343874,Undirected
300088,412324,0.2411067,Undirected
300088,412325,0.1146245,Undirected
300088,412326,0.1897233,Undirected
300088,412330,0.1660079,Undirected
300088,412378,0.1343874,Undirected
300088,412390,0.1541502,Undirected
300088,412391,0.312253,Undirected
300088,412471,0.8814229,Undirected
300088,412490,0.1264822,Undirected
300088,412491,0.770751,Undirected
300088,412492,0.7944664,Undirected
300088,412493,0.7114624,Undirected
300088,412494,0.770751,Undirected
300088,412495,0.8142292,Undirected
300088,412496,0.8142292,Undirected
300088,412507,0.1185771,Undirected
300088,412542,0.1225296,Undirected
300088,412545,0.1778656,Undirected
300088,412554,0.201581,Undirected
300088,412556,0.8418972,Undirected
300088,412573,0.798419,Undirected
300088,412582,0.173913,Undirected
300088,412586,0.08695652,Undirected
300088,412597,0.1462451,Undirected
300088,412598,0.003952569,Undirected
300089,300093,0.1699605,Undirected
300089,300100,0.1581028,Undirected
300089,400013,0.1541502,Undirected
300089,400034,0.7470356,Undirected
300089,400040,0.8616601,Undirected
300089,400050,0.1501976,Undirected
300089,400054,0.7667984,Undirected
300089,400064,0.1620553,Undirected
300089,400134,0.6482214,Undirected
300089,400194,0.7312253,Undirected
300089,400222,0.5533597,Undirected
300089,400253,0.02766798,Undirected
300089,400272,0.1462451,Undirected
300089,400284,0.7865613,Undirected
300089,400325,0.7549407,Undirected
300089,400357,0.1660079,Undirected
300089,400408,0.7786561,Undirected
300089,400412,0.1936759,Undirected
300089,400413,0.1620553,Undirected
300089,400418,0.7865613,Undirected
300089,400432,0.7747036,Undirected
300089,400546,0.8260869,Undirected
300089,400576,0.7193676,Undirected
300089,402675,0.7905138,Undirected
300089,412194,0.1501976,Undirected
300089,412200,0.1581028,Undirected
300089,412205,0.284585,Undirected
300089,412218,0.743083,Undirected
300089,412223,0.1620553,Undirected
300089,412242,0.1936759,Undirected
300089,412243,0.2332016,Undirected
300089,412244,0.1778656,Undirected
300089,412246,0.1857708,Undirected
300089,412247,0.1501976,Undirected
300089,412248,0.7312253,Undirected
300089,412251,0.8379447,Undirected
300089,412281,0.1857708,Undirected
300089,412320,0.7905138,Undirected
300089,412321,0.2173913,Undirected
300089,412322,0.8339921,Undirected
300089,412323,0.1581028,Undirected
300089,412324,0.284585,Undirected
300089,412325,0.1581028,Undirected
300089,412326,0.2134387,Undirected
300089,412330,0.201581,Undirected
300089,412378,0.1699605,Undirected
300089,412390,0.1818182,Undirected
300089,412391,0.3478261,Undirected
300089,412471,0.8300395,Undirected
300089,412490,0.1541502,Undirected
300089,412491,0.7549407,Undirected
300089,412492,0.7786561,Undirected
300089,412493,0.6956522,Undirected
300089,412494,0.8063241,Undirected
300089,412495,0.7667984,Undirected
300089,412496,0.7667984,Undirected
300089,412507,0.1541502,Undirected
300089,412542,0.1501976,Undirected
300089,412545,0.2055336,Undirected
300089,412554,0.2450593,Undirected
300089,412556,0.8300395,Undirected
300089,412573,0.7588933,Undirected
300089,412582,0.2094862,Undirected
300089,412586,0.1185771,Undirected
300089,412597,0.1343874,Undirected
300089,412598,0,Undirected
300093,300100,0.9328063,Undirected
300093,400013,0.9762846,Undirected
300093,400034,0.256917,Undirected
300093,400040,0.201581,Undirected
300093,400050,0.9644269,Undirected
300093,400054,0.2371542,Undirected
300093,400064,0.9841897,Undirected
300093,400134,0.2964427,Undirected
300093,400194,0.2964427,Undirected
300093,400222,0.3280632,Undirected
300093,400253,0.4189723,Undirected
300093,400272,0.9683794,Undirected
300093,400284,0.1857708,Undirected
300093,400325,0.2924901,Undirected
300093,400357,0.9367589,Undirected
300093,400408,0.173913,Undirected
300093,400412,0.9249012,Undirected
300093,400413,0.9525692,Undirected
300093,400418,0.1106719,Undirected
300093,400432,0.3083004,Undirected
300093,400546,0.2213439,Undirected
300093,400576,0.1067194,Undirected
300093,402675,0.1936759,Undirected
300093,412194,0.9683794,Undirected
300093,412200,0.9841897,Undirected
300093,412205,0.8774704,Undirected
300093,412218,0.1936759,Undirected
300093,412223,0.9762846,Undirected
300093,412242,0.9525692,Undirected
300093,412243,0.8656126,Undirected
300093,412244,0.8853755,Undirected
300093,412246,0.9288538,Undirected
300093,412247,0.9565217,Undirected
300093,412248,0.3083004,Undirected
300093,412251,0.1264822,Undirected
300093,412281,0.9407114,Undirected
300093,412320,0.256917,Undirected
300093,412321,0.9130435,Undirected
300093,412322,0.07114624,Undirected
300093,412323,0.9328063,Undirected
300093,412324,0.8853755,Undirected
300093,412325,0.9209486,Undirected
300093,412326,0.8735178,Undirected
300093,412330,0.9525692,Undirected
300093,412378,0.9762846,Undirected
300093,412390,0.9407114,Undirected
300093,412391,0.7509881,Undirected
300093,412471,0.07905138,Undirected
300093,412490,0.972332,Undirected
300093,412491,0.1581028,Undirected
300093,412492,0.1067194,Undirected
300093,412493,0.2924901,Undirected
300093,412494,0.2806324,Undirected
300093,412495,0.07905138,Undirected
300093,412496,0.1146245,Undirected
300093,412507,0.9565217,Undirected
300093,412542,0.9604743,Undirected
300093,412545,0.9090909,Undirected
300093,412554,0.8932806,Undirected
300093,412556,0.2094862,Undirected
300093,412573,0.07114624,Undirected
300093,412582,0.9407114,Undirected
300093,412586,0.513834,Undirected
300093,412597,0.09881423,Undirected
300093,412598,0.2450593,Undirected
300100,400013,0.9407114,Undirected
300100,400034,0.2332016,Undirected
300100,400040,0.1818182,Undirected
300100,400050,0.9209486,Undirected
300100,400054,0.2371542,Undirected
300100,400064,0.9486166,Undirected
300100,400134,0.3241107,Undirected
300100,400194,0.2727273,Undirected
300100,400222,0.3557312,Undirected
300100,400253,0.4071146,Undirected
300100,400272,0.9249012,Undirected
300100,400284,0.173913,Undirected
300100,400325,0.284585,Undirected
300100,400357,0.9090909,Undirected
300100,400408,0.2173913,Undirected
300100,400412,0.9051383,Undirected
300100,400413,0.9249012,Undirected
300100,400418,0.1422925,Undirected
300100,400432,0.284585,Undirected
300100,400546,0.2094862,Undirected
300100,400576,0.1462451,Undirected
300100,402675,0.2055336,Undirected
300100,412194,0.9328063,Undirected
300100,412200,0.9328063,Undirected
300100,412205,0.8418972,Undirected
300100,412218,0.2213439,Undirected
300100,412223,0.9407114,Undirected
300100,412242,0.9328063,Undirected
300100,412243,0.8418972,Undirected
300100,412244,0.9051383,Undirected
300100,412246,0.9090909,Undirected
300100,412247,0.9169961,Undirected
300100,412248,0.3043478,Undirected
300100,412251,0.1462451,Undirected
300100,412281,0.9209486,Undirected
300100,412320,0.2371542,Undirected
300100,412321,0.8814229,Undirected
300100,412322,0.08300395,Undirected
300100,412323,0.9486166,Undirected
300100,412324,0.8498024,Undirected
300100,412325,0.9604743,Undirected
300100,412326,0.8695652,Undirected
300100,412330,0.9328063,Undirected
300100,412378,0.9486166,Undirected
300100,412390,0.9130435,Undirected
300100,412391,0.7391304,Undirected
300100,412471,0.1146245,Undirected
300100,412490,0.9446641,Undirected
300100,412491,0.1857708,Undirected
300100,412492,0.1422925,Undirected
300100,412493,0.3359684,Undirected
300100,412494,0.2687747,Undirected
300100,412495,0.1146245,Undirected
300100,412496,0.1383399,Undirected
300100,412507,0.9367589,Undirected
300100,412542,0.9407114,Undirected
300100,412545,0.8893281,Undirected
300100,412554,0.8498024,Undirected
300100,412556,0.1897233,Undirected
300100,412573,0.1067194,Undirected
300100,412582,0.9051383,Undirected
300100,412586,0.4782609,Undirected
300100,412597,0.1027668,Undirected
300100,412598,0.2332016,Undirected
400013,400034,0.2490119,Undirected
400013,400040,0.1936759,Undirected
400013,400050,0.9802371,Undirected
400013,400054,0.229249,Undirected
400013,400064,0.9762846,Undirected
400013,400134,0.2964427,Undirected
400013,400194,0.2806324,Undirected
400013,400222,0.3359684,Undirected
400013,400253,0.4189723,Undirected
400013,400272,0.9841897,Undirected
400013,400284,0.1699605,Undirected
400013,400325,0.2924901,Undirected
400013,400357,0.9367589,Undirected
400013,400408,0.1818182,Undirected
400013,400412,0.9249012,Undirected
400013,400413,0.9604743,Undirected
400013,400418,0.09881423,Undirected
400013,400432,0.2924901,Undirected
400013,400546,0.2055336,Undirected
400013,400576,0.1106719,Undirected
400013,402675,0.201581,Undirected
400013,412194,0.9762846,Undirected
400013,412200,0.9683794,Undirected
400013,412205,0.8616601,Undirected
400013,412218,0.1976285,Undirected
400013,412223,0.9841897,Undirected
400013,412242,0.9525692,Undirected
400013,412243,0.8735178,Undirected
400013,412244,0.8695652,Undirected
400013,412246,0.9446641,Undirected
400013,412247,0.9683794,Undirected
400013,412248,0.3083004,Undirected
400013,412251,0.1106719,Undirected
400013,412281,0.9328063,Undirected
400013,412320,0.2411067,Undirected
400013,412321,0.9051383,Undirected
400013,412322,0.06324111,Undirected
400013,412323,0.9328063,Undirected
400013,412324,0.8695652,Undirected
400013,412325,0.9367589,Undirected
400013,412326,0.8735178,Undirected
400013,412330,0.9446641,Undirected
400013,412378,0.9841897,Undirected
400013,412390,0.9486166,Undirected
400013,412391,0.7588933,Undirected
400013,412471,0.07905138,Undirected
400013,412490,0.9802371,Undirected
400013,412491,0.1501976,Undirected
400013,412492,0.1067194,Undirected
400013,412493,0.3003953,Undirected
400013,412494,0.2648221,Undirected
400013,412495,0.08695652,Undirected
400013,412496,0.1225296,Undirected
400013,412507,0.9565217,Undirected
400013,412542,0.9683794,Undirected
400013,412545,0.9169961,Undirected
400013,412554,0.8695652,Undirected
400013,412556,0.1936759,Undirected
400013,412573,0.07114624,Undirected
400013,412582,0.9328063,Undirected
400013,412586,0.5059289,Undirected
400013,412597,0.09881423,Undirected
400013,412598,0.2450593,Undirected
400034,400040,0.8418972,Undirected
400034,400050,0.2450593,Undirected
400034,400054,0.7588933,Undirected
400034,400064,0.2490119,Undirected
400034,400134,0.6758893,Undirected
400034,400194,0.7826087,Undirected
400034,400222,0.5928854,Undirected
400034,400253,0.08300395,Undirected
400034,400272,0.2450593,Undirected
400034,400284,0.7588933,Undirected
400034,400325,0.7747036,Undirected
400034,400357,0.2213439,Undirected
400034,400408,0.7312253,Undirected
400034,400412,0.2727273,Undirected
400034,400413,0.2411067,Undirected
400034,400418,0.6916996,Undirected
400034,400432,0.7944664,Undirected
400034,400546,0.8221344,Undirected
400034,400576,0.6719368,Undirected
400034,402675,0.7786561,Undirected
400034,412194,0.2490119,Undirected
400034,412200,0.2450593,Undirected
400034,412205,0.3675889,Undirected
400034,412218,0.6758893,Undirected
400034,412223,0.2490119,Undirected
400034,412242,0.2766798,Undirected
400034,412243,0.3241107,Undirected
400034,412244,0.2648221,Undirected
400034,412246,0.2727273,Undirected
400034,412247,0.2450593,Undirected
400034,412248,0.7747036,Undirected
400034,412251,0.7628459,Undirected
400034,412281,0.2727273,Undirected
400034,412320,0.798419,Undirected
400034,412321,0.3162055,Undirected
400034,412322,0.715415,Undirected
400034,412323,0.2490119,Undirected
400034,412324,0.3596838,Undirected
400034,412325,0.229249,Undirected
400034,412326,0.2964427,Undirected
400034,412330,0.2806324,Undirected
400034,412378,0.256917,Undirected
400034,412390,0.2687747,Undirected
400034,412391,0.4268775,Undirected
400034,412471,0.7509881,Undirected
400034,412490,0.2490119,Undirected
400034,412491,0.6679842,Undirected
400034,412492,0.6916996,Undirected
400034,412493,0.7312253,Undirected
400034,412494,0.8300395,Undirected
400034,412495,0.6600791,Undirected
400034,412496,0.7233202,Undirected
400034,412507,0.2450593,Undirected
400034,412542,0.2450593,Undirected
400034,412545,0.3083004,Undirected
400034,412554,0.3201581,Undirected
400034,412556,0.8063241,Undirected
400034,412573,0.6403162,Undirected
400034,412582,0.3003953,Undirected
400034,412586,0.1541502,Undirected
400034,412597,0.1699605,Undirected
400034,412598,0.01185771,Undirected
400040,400050,0.1897233,Undirected
400040,400054,0.8339921,Undirected
400040,400064,0.1936759,Undirected
400040,400134,0.6798419,Undirected
400040,400194,0.8142292,Undirected
400040,400222,0.6047431,Undirected
400040,400253,0.05928854,Undirected
400040,400272,0.1897233,Undirected
400040,400284,0.8537549,Undirected
400040,400325,0.8221344,Undirected
400040,400357,0.1778656,Undirected
400040,400408,0.798419,Undirected
400040,400412,0.229249,Undirected
400040,400413,0.1936759,Undirected
400040,400418,0.8023716,Undirected
400040,400432,0.8300395,Undirected
400040,400546,0.8853755,Undirected
400040,400576,0.7391304,Undirected
400040,402675,0.8616601,Undirected
400040,412194,0.1857708,Undirected
400040,412200,0.1897233,Undirected
400040,412205,0.3162055,Undirected
400040,412218,0.7588933,Undirected
400040,412223,0.1936759,Undirected
400040,412242,0.2213439,Undirected
400040,412243,0.2687747,Undirected
400040,412244,0.2094862,Undirected
400040,412246,0.2252964,Undirected
400040,412247,0.1818182,Undirected
400040,412248,0.798419,Undirected
400040,412251,0.8893281,Undirected
400040,412281,0.2173913,Undirected
400040,412320,0.8577075,Undirected
400040,412321,0.2450593,Undirected
400040,412322,0.8418972,Undirected
400040,412323,0.201581,Undirected
400040,412324,0.3162055,Undirected
400040,412325,0.1818182,Undirected
400040,412326,0.2450593,Undirected
400040,412330,0.2332016,Undirected
400040,412378,0.201581,Undirected
400040,412390,0.2213439,Undirected
400040,412391,0.3873518,Undirected
400040,412471,0.8577075,Undirected
400040,412490,0.1936759,Undirected
400040,412491,0.7470356,Undirected
400040,412492,0.7588933,Undirected
